frame,time,phase,x,y,z,foot_x,foot_y,foot_z,visible,tick
1132,5.083654,3,6498.6895,-1000.0000,90.0000,3.2407,-17.9722,6.4373,1,1
1133,5.094298,3,6504.2247,-1000.0000,90.0000,3.4082,-23.2473,7.0282,1,1
1134,5.104332,3,6509.4424,-1000.0000,90.0000,3.2861,-27.4870,7.3719,1,1
1135,5.114500,3,6514.7294,-1000.0000,90.0000,3.4581,-31.9564,7.9883,1,1
1136,5.124846,3,6520.1096,-1000.0000,90.0000,3.9073,-36.5501,8.9272,1,1
1137,5.135306,3,6525.5488,-1000.0000,90.0000,4.1710,-40.3794,10.1790,1,1
1138,5.146403,3,6531.3194,-1000.0000,90.0000,4.6075,-44.2389,11.7046,1,1
1139,5.156689,3,6536.6678,-1000.0000,90.0000,5.1672,-47.7276,13.2630,1,1
1140,5.166811,3,6541.9310,-1000.0000,90.0000,5.2964,-50.8165,15.3149,1,1
1141,5.177061,3,6547.2615,-1000.0000,90.0000,5.3587,-53.7010,17.6576,1,1
1142,5.187935,3,6552.9160,-1000.0000,90.0000,5.5880,-56.5900,20.2141,1,1
1143,5.199527,3,6558.9436,-1000.0000,90.0000,5.6234,-58.6990,23.1042,1,1
1144,5.210065,3,6564.4233,-1000.0000,90.0000,5.3566,-59.8486,25.9258,1,1
1145,5.220518,3,6569.8590,-1000.0000,90.0000,5.0846,-60.7282,28.8230,1,1
1146,5.232038,3,6575.8492,-1000.0000,90.0000,4.8081,-60.8461,31.4576,1,1
1147,5.242058,3,6581.0598,-1000.0000,90.0000,4.5901,-60.2448,33.2737,1,1
1148,5.252044,3,6586.2523,-1000.0000,90.0000,4.4285,-59.4338,35.1053,1,1
1149,5.262428,3,6591.6520,-1000.0000,90.0000,4.3428,-58.1655,36.5877,1,1
1150,5.273269,3,6597.2894,-1000.0000,90.0000,4.5546,-55.9480,36.9003,1,1
1151,5.283742,3,6602.7355,-1000.0000,90.0000,4.7247,-53.6400,37.3687,1,1
1152,5.294584,3,6608.3730,-1000.0000,90.0000,4.9222,-50.6926,37.7377,1,1
1153,5.305277,3,6613.9334,-1000.0000,90.0000,5.5009,-47.1392,36.2065,1,1
1154,5.316374,3,6619.7040,-1000.0000,90.0000,5.9789,-43.1273,34.9947,1,1
1155,5.326920,3,6625.1879,-1000.0000,90.0000,6.2751,-39.3423,34.1135,1,1
1156,5.337263,3,6630.5665,-1000.0000,90.0000,6.5539,-35.0014,31.6458,1,1
1157,5.348625,3,6636.4744,-1000.0000,90.0000,6.7644,-29.9506,29.4329,1,1
1158,5.359631,3,6642.1978,-1000.0000,90.0000,6.9271,-24.5240,27.6969,1,1
1159,5.370129,3,6647.6565,-1000.0000,90.0000,6.6090,-20.1472,25.3898,1,1
1160,5.381097,3,6653.3598,-1000.0000,90.0000,6.3741,-14.8382,23.1108,1,1
1161,5.391974,3,6659.0159,-1000.0000,90.0000,6.2395,-8.9966,21.3273,1,1
1162,5.403441,3,6664.9786,-1000.0000,90.0000,5.9428,-3.1388,18.8160,1,1
1163,5.414489,3,6670.7237,-1000.0000,90.0000,5.7666,3.1584,16.8045,1,1
1164,5.426601,4,6677.0222,-1000.0000,90.0000,5.7598,10.5877,15.3077,1,1
1165,5.435814,4,6681.4595,-999.4433,90.0000,5.6147,14.5698,14.6312,1,1
1166,5.599310,4,6681.4595,-914.4249,90.0000,47.1995,-10.9951,27.3530,1,1
1167,5.606131,4,6681.4595,-910.8781,90.0000,45.9854,-8.9303,27.5325,1,1
1168,5.612328,4,6681.4595,-907.6557,90.0000,44.5903,-7.1604,27.3122,1,1
1169,5.624729,4,6681.4595,-901.2072,90.0000,41.5489,-4.1074,27.0518,1,1
1170,5.636976,4,6681.4595,-894.8386,90.0000,38.1617,-1.4815,26.7915,1,1
1171,5.646393,4,6681.4595,-889.9421,90.0000,34.9347,0.4248,25.3553,1,1
1172,5.657710,4,6681.4595,-884.0570,90.0000,30.5045,2.3484,24.1231,1,1
1173,5.669790,4,6681.4595,-877.7756,90.0000,25.6423,4.0091,23.0811,1,1
1174,5.680232,4,6681.4595,-872.3457,90.0000,21.0692,4.8250,21.4699,1,1
1175,5.692790,4,6681.4595,-865.8157,90.0000,15.3423,5.5671,19.9508,1,1
1176,5.704452,4,6681.4595,-859.7515,90.0000,9.7283,5.9223,18.8623,1,1
1177,5.715795,4,6681.4595,-853.8531,90.0000,5.0121,5.8648,17.2700,1,1
1178,5.729022,4,6681.4595,-846.9746,90.0000,-1.4083,5.8690,15.7923,1,1
1179,5.740703,4,6681.4595,-840.9009,90.0000,-6.7642,5.6818,14.5882,1,1
1180,5.752049,4,6681.4595,-835.0009,90.0000,-11.9973,5.5318,13.0746,1,1
1181,5.764532,4,6681.4595,-828.5098,90.0000,-18.1282,5.5188,12.1157,1,1
1182,5.774681,4,6681.4595,-823.2322,90.0000,-22.4605,5.1183,11.5046,1,1
1183,5.787572,4,6681.4595,-816.5289,90.0000,-26.9614,4.1349,10.9952,1,1
1184,5.800101,4,6681.4595,-810.0137,90.0000,-31.3620,3.6200,10.8543,1,1
1185,5.812271,4,6681.4595,-803.6852,90.0000,-32.4251,2.8706,11.2159,1,1
1186,5.824734,4,6681.4595,-797.2044,90.0000,-32.5881,2.1173,11.3706,1,1
1187,5.838240,4,6681.4595,-790.1817,90.0000,-32.3119,1.5426,11.2764,1,1
1188,5.850959,4,6681.4595,-783.5678,90.0000,-29.8154,1.6134,10.0218,1,1
1189,5.862757,4,6681.4595,-777.4325,90.0000,-27.5113,1.5053,8.9139,1,1
1190,5.875485,4,6681.4595,-770.8142,90.0000,-24.3271,1.1074,7.3164,1,1
1191,5.888647,4,6681.4595,-763.9699,90.0000,-20.4291,1.0659,5.4933,1,1
1192,5.901425,4,6681.4595,-757.3253,90.0000,-15.7339,0.0013,4.4715,1,1
1193,5.913387,4,6681.4595,-751.1050,90.0000,-10.8997,-0.2322,3.7011,1,1
1194,5.927468,4,6681.4595,-743.7828,90.0000,-4.2798,-0.6453,3.6166,1,1
1195,5.941417,4,6681.4595,-736.5292,90.0000,2.4807,-0.5255,3.8160,1,1
1196,5.953257,4,6681.4595,-730.3729,90.0000,8.5391,0.2155,4.1199,1,1
1197,5.965538,4,6681.4595,-723.9863,90.0000,14.8263,0.8416,4.8447,1,1
1198,5.980319,4,6681.4595,-716.3006,90.0000,21.6194,1.1946,5.4561,1,1
1199,5.994698,4,6681.4595,-708.8231,90.0000,28.1217,1.5350,6.2751,1,1
1200,6.009465,4,6681.4595,-701.1444,90.0000,33.7610,1.4716,7.4963,1,1
1201,6.023778,4,6681.4595,-693.7018,90.0000,38.1895,1.2803,8.8401,1,1
1202,6.038154,4,6681.4595,-686.2263,90.0000,42.4533,1.3753,10.5811,1,1
1203,6.052082,4,6681.4595,-678.9838,90.0000,45.3770,0.7022,13.0685,1,1
