frame,phase,mounted,alive,enabled,stable,visible,blockout,seated,pelvis_error,feet_error,hands_error,length_error,root_error,wheel_visible,wheel_collision,action_weight,steering,grip_error
2480,16,0,1,0,1,1,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,1,0,3.000000,0.000000,0.000000
2481,16,0,1,0,1,1,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,1,0,3.000000,0.000000,0.000000
2482,16,0,1,0,1,1,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,1,0,3.000000,0.000000,0.000000
2483,16,0,1,0,1,1,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,1,0,3.000000,0.000000,0.000000
2484,16,0,1,0,1,1,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,1,0,3.000000,0.000000,0.000000
2485,17,0,1,0,1,1,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,1,0,3.000000,0.000000,0.000000
2486,17,1,1,1,0,1,0,1,0.000000,0.000000,0.000000,0.000000,0.000000,1,0,0.000000,0.000000,0.000000
2487,17,1,1,1,0,1,0,1,0.000000,0.000000,0.000000,0.000000,0.000000,1,0,0.000000,0.000000,0.000000
2488,17,1,1,1,1,1,0,1,0.000000,0.000000,0.000000,0.000076,0.000000,1,0,0.000000,0.000000,0.000000
2489,17,1,1,1,1,1,0,1,0.000000,0.000000,0.000000,0.000076,0.000000,1,0,0.000000,0.000000,0.000000
2490,17,1,1,1,1,1,0,1,0.000000,0.000000,0.000000,0.000076,0.000000,1,0,0.000000,0.000000,0.000000
2491,17,1,1,1,1,1,0,1,0.000000,0.000000,0.000000,0.000076,0.000000,1,0,0.000000,0.000000,0.000000
2492,17,1,1,1,1,1,0,1,0.000000,0.000000,0.000000,0.000076,0.000000,1,0,0.000000,0.000000,0.000000
2493,17,1,1,1,1,1,0,1,0.000000,0.000000,0.000000,0.000076,0.000000,1,0,0.000000,0.000000,0.000000
2494,17,1,1,1,1,1,0,1,0.000000,0.000000,0.000000,0.000076,0.000000,1,0,0.000000,0.000000,0.000000
2495,17,1,1,1,1,1,0,1,0.000000,0.000000,0.000000,0.000076,0.000000,1,0,0.000000,0.000000,0.000000
2496,17,1,1,1,1,1,0,1,0.000000,0.000000,0.000000,0.000076,0.000000,1,0,0.000000,0.000000,0.000000
2497,17,1,1,1,1,1,0,1,0.000000,0.000000,0.000000,0.000076,0.000000,1,0,0.000000,0.000000,0.000000
2498,17,1,1,1,1,1,0,1,0.000000,0.000000,0.000000,0.000076,0.000000,1,0,0.000000,0.000000,0.000000
2499,17,1,1,1,1,1,0,1,0.000000,0.000000,0.000000,0.000076,0.000000,1,0,0.000000,0.000000,0.000000
2500,17,1,1,1,1,1,0,1,0.000000,0.000000,0.000000,0.000076,0.000000,1,0,0.000000,0.000000,0.000000
2501,17,1,1,1,1,1,0,1,0.000000,0.000000,0.000000,0.000076,0.000000,1,0,0.000000,0.000000,0.000000
2502,17,1,1,1,1,1,0,1,0.000000,0.000000,0.000000,0.000076,0.000000,1,0,0.000000,0.000000,0.000000
2503,17,1,1,1,1,1,0,1,0.000000,0.000000,0.000000,0.000076,0.000000,1,0,0.000000,0.000000,0.000000
2504,17,1,1,1,1,1,0,1,0.000000,0.000000,0.000000,0.000076,0.000000,1,0,0.000000,0.000000,0.000000
2505,17,1,1,1,1,1,0,1,0.000000,0.000000,0.000000,0.000076,0.000000,1,0,0.000000,0.000000,0.000000
2506,17,1,1,1,1,1,0,1,0.000000,0.000000,0.000000,0.000076,0.000000,1,0,0.000000,0.000000,0.000000
2507,17,1,1,1,1,1,0,1,0.000000,0.000000,0.000000,0.000076,0.000000,1,0,0.000000,0.000000,0.000000
2508,17,1,1,1,1,1,0,1,0.000000,0.000000,0.000000,0.000076,0.000000,1,0,0.000000,0.000000,0.000000
2509,21,1,1,1,1,1,0,1,0.000000,0.000000,0.000000,0.000076,0.000000,1,0,0.000000,0.000000,0.000000
2510,21,1,1,1,1,1,0,1,0.000000,0.000000,0.000000,0.000076,0.000000,1,0,0.000000,0.000000,0.000000
2511,21,1,1,1,1,1,0,1,0.000000,0.000000,0.000000,0.000076,0.000000,1,0,0.000000,0.000000,0.000000
2512,21,1,1,1,1,1,0,1,0.000000,0.000000,0.000000,0.000076,0.000000,1,0,0.000000,0.000000,0.000000
2513,21,1,1,1,1,1,0,1,0.000000,0.000000,0.000000,0.000076,0.000000,1,0,0.000000,0.000000,0.000000
2514,21,1,1,1,1,1,0,1,0.000000,0.000000,0.000000,0.000076,0.000000,1,0,0.000000,0.000000,0.000000
2515,21,1,1,1,1,1,0,1,0.000000,0.000000,0.000000,0.000076,0.000000,1,0,0.000000,0.000000,0.000000
2516,21,1,1,1,1,1,0,1,0.000000,0.000000,0.000000,0.000076,0.000000,1,0,0.000000,0.000000,0.000000
2517,21,1,1,1,1,1,0,1,0.000000,0.000000,0.000000,0.000076,0.000000,1,0,0.000000,0.000000,0.000000
2518,21,1,1,1,1,1,0,1,0.000000,0.000000,0.000000,0.000076,0.000000,1,0,0.000000,0.000000,0.000000
2519,21,1,1,1,1,1,0,1,0.000000,0.000000,0.000000,0.000076,0.000000,1,0,0.000000,0.000000,0.000000
2520,21,1,1,1,1,1,0,1,0.000000,0.000000,0.000000,0.000076,0.000000,1,0,0.000000,0.000000,0.000000
2521,21,1,1,1,1,1,0,1,0.000000,0.000000,0.000000,0.000076,0.000000,1,0,0.000000,0.000000,0.000000
2522,21,1,1,1,1,1,0,1,0.000000,0.000000,0.000000,0.000076,0.000000,1,0,0.000000,0.000000,0.000000
2523,21,1,1,1,1,1,0,1,0.000000,0.000000,0.000000,0.000076,0.000000,1,0,0.000000,0.000000,0.000000
2524,21,1,1,1,1,1,0,1,0.000000,0.000000,0.000000,0.000076,0.000000,1,0,0.000000,0.000000,0.000000
2525,21,1,1,1,1,1,0,1,0.000000,0.000000,0.000000,0.000076,0.000000,1,0,0.000000,0.000000,0.000000
2526,21,1,1,1,1,1,0,1,0.000000,0.000000,0.000000,0.000076,0.000000,1,0,0.000000,0.000000,0.000000
2527,21,1,1,1,1,1,0,1,0.000000,0.000000,0.000000,0.000076,0.000000,1,0,0.000000,0.000000,0.000000
2528,21,1,1,1,1,1,0,1,0.000000,0.000000,0.000000,0.000076,0.000000,1,0,0.000000,0.000000,0.000000
2529,21,1,1,1,1,1,0,1,0.000000,0.000000,0.000000,0.000076,0.000000,1,0,0.000000,0.000000,0.000000
2530,21,1,1,1,1,1,0,1,0.000000,0.000000,0.000000,0.000076,0.000000,1,0,0.000000,0.000000,0.000000
2531,21,1,1,1,1,1,0,1,0.000000,0.000000,0.000000,0.000076,0.000000,1,0,0.000000,0.000000,0.000000
2532,21,1,1,1,1,1,0,1,0.000000,0.000000,0.000000,0.000076,0.000000,1,0,0.000000,0.000000,0.000000
2533,21,1,1,1,1,1,0,1,0.000000,0.000000,0.000000,0.000076,0.000000,1,0,0.000000,0.000000,0.000000
2534,21,1,1,1,1,1,0,1,0.000000,0.000000,0.000000,0.000076,0.000000,1,0,0.000000,0.000000,0.000000
2535,21,1,1,1,1,1,0,1,0.000000,0.000000,0.000000,0.000076,0.000000,1,0,0.000000,0.000000,0.000000
2536,21,1,1,1,1,1,0,1,0.000000,0.000000,0.000000,0.000076,0.000000,1,0,0.000000,0.000000,0.000000
2537,21,1,1,1,1,1,0,1,0.000000,0.000000,0.000000,0.000076,0.000000,1,0,0.000000,0.000000,0.000000
2538,21,1,1,1,1,1,0,1,0.000000,0.000000,0.000000,0.000076,0.000000,1,0,0.000000,0.000000,0.000000
2539,21,1,1,1,1,1,0,1,0.000000,0.000000,0.000000,0.000076,0.000000,1,0,0.000000,0.000000,0.000000
2540,21,1,1,1,1,1,0,1,0.000000,0.000000,0.000000,0.000076,0.000000,1,0,0.000000,0.000000,0.000000
2541,21,1,1,1,1,1,0,1,0.000000,0.000000,0.000000,0.000076,0.000000,1,0,0.000000,0.000000,0.000000
2542,21,1,1,1,1,1,0,1,0.000000,0.000000,0.000000,0.000076,0.000000,1,0,0.000000,0.000000,0.000000
2543,21,1,1,1,1,1,0,1,0.000000,0.000000,0.000000,0.000076,0.000000,1,0,0.000000,0.000000,0.000000
2544,21,1,1,1,1,1,0,1,0.000000,0.000000,0.000000,0.000076,0.000000,1,0,0.000000,0.000000,0.000000
2545,21,1,1,1,1,1,0,1,0.000000,0.000000,0.000000,0.000076,0.000000,1,0,0.000000,0.000000,0.000000
2546,21,1,1,1,1,1,0,1,0.000000,0.000000,0.000000,0.000076,0.000000,1,0,0.000000,0.000000,0.000000
2547,21,1,1,1,1,1,0,1,0.000000,0.000000,0.000000,0.000076,0.000000,1,0,0.000000,0.000000,0.000000
2548,21,1,1,1,1,1,0,1,0.000000,0.000000,0.000000,0.000076,0.000000,1,0,0.000000,0.000000,0.000000
2549,21,1,1,1,1,1,0,1,0.000000,0.000000,0.000000,0.000076,0.000000,1,0,0.000000,0.000000,0.000000
2550,21,1,1,1,1,1,0,1,0.000000,0.000000,0.000000,0.000076,0.000000,1,0,0.000000,0.000000,0.000000
2551,21,1,1,1,1,1,0,1,0.000000,0.000000,0.000000,0.000076,0.000000,1,0,0.000000,0.000000,0.000000
2552,21,1,1,1,1,1,0,1,0.000000,0.000000,0.000000,0.000076,0.000000,1,0,0.000000,0.000000,0.000000
2553,21,1,1,1,1,1,0,1,0.000000,0.000000,0.000000,0.000076,0.000000,1,0,0.000000,0.000000,0.000000
2554,21,1,1,1,1,1,0,1,0.000000,0.000000,0.000000,0.000076,0.000000,1,0,0.000000,0.000000,0.000000
2555,21,1,1,1,1,1,0,1,0.000000,0.000000,0.000000,0.000076,0.000000,1,0,0.000000,0.000000,0.000000
2556,21,1,1,1,1,1,0,1,0.000000,0.000000,0.000000,0.000076,0.000000,1,0,0.000000,0.000000,0.000000
2557,21,1,1,1,1,1,0,1,0.000000,0.000000,0.000000,0.000076,0.000000,1,0,0.000000,0.000000,0.000000
2558,21,1,1,1,1,1,0,1,0.000000,0.000000,0.000000,0.000076,0.000000,1,0,0.000000,0.000000,0.000000
2559,21,1,1,1,1,1,0,1,0.000000,0.000000,0.000000,0.000076,0.000000,1,0,0.000000,0.000000,0.000000
2560,21,1,1,1,1,1,0,1,0.000000,0.000000,0.000000,0.000076,0.000000,1,0,0.000000,0.000000,0.000000
2561,21,1,1,1,1,1,0,1,0.000000,0.000000,0.000000,0.000076,0.000000,1,0,0.000000,0.000000,0.000000
2562,21,1,1,1,1,1,0,1,0.000000,0.000000,0.000000,0.000076,0.000000,1,0,0.000000,0.000000,0.000000
2563,21,1,1,1,1,1,0,1,0.000000,0.000000,0.000000,0.000076,0.000000,1,0,0.000000,0.000000,0.000000
2564,21,1,1,1,1,1,0,1,0.000000,0.000000,0.000000,0.000076,0.000000,1,0,0.000000,0.000000,0.000000
2565,21,1,1,1,1,1,0,1,0.000000,0.000000,0.000000,0.000076,0.000000,1,0,0.000000,0.000000,0.000000
2566,21,1,1,1,1,1,0,1,0.000000,0.000000,0.000000,0.000076,0.000000,1,0,0.000000,0.000000,0.000000
2567,21,1,1,1,1,1,0,1,0.000000,0.000000,0.000000,0.000076,0.000000,1,0,0.000000,0.000000,0.000000
2568,21,1,1,1,1,1,0,1,0.000000,0.000000,0.000000,0.000076,0.000000,1,0,0.000000,0.000000,0.000000
2569,21,1,1,1,1,1,0,1,0.000000,0.000000,0.000000,0.000076,0.000000,1,0,0.000000,0.000000,0.000000
2570,21,1,1,1,1,1,0,1,0.000000,0.000000,0.000000,0.000076,0.000000,1,0,0.000000,0.000000,0.000000
2571,21,1,1,1,1,1,0,1,0.000000,0.000000,0.000000,0.000076,0.000000,1,0,0.000000,0.000000,0.000000
2572,21,1,1,1,1,1,0,1,0.000000,0.000000,0.000000,0.000076,0.000000,1,0,0.000000,0.000000,0.000000
2573,21,1,1,1,1,1,0,1,0.000000,0.000000,0.000000,0.000076,0.000000,1,0,0.000000,0.000000,0.000000
2574,21,1,1,1,1,1,0,1,0.000000,0.000000,0.000000,0.000076,0.000000,1,0,0.000000,0.000000,0.000000
2575,21,1,1,1,1,1,0,1,0.000000,0.000000,0.000000,0.000076,0.000000,1,0,0.000000,0.000000,0.000000
2576,21,1,1,1,1,1,0,1,0.000000,0.000000,0.000000,0.000076,0.000000,1,0,0.000000,0.000000,0.000000
2577,21,1,1,1,1,1,0,1,0.000000,0.000000,0.000000,0.000076,0.000000,1,0,0.000000,0.000000,0.000000
2578,21,1,1,1,1,1,0,1,0.000000,0.000000,0.000000,0.000076,0.000000,1,0,0.000000,0.000000,0.000000
2579,21,1,1,1,1,1,0,1,0.000000,0.000000,0.000000,0.000076,0.000000,1,0,0.000000,0.000000,0.000000
2580,21,1,1,1,1,1,0,1,0.000000,0.000000,0.000000,0.000076,0.000000,1,0,0.000000,0.000000,0.000000
2581,21,1,1,1,1,1,0,1,0.000000,0.000000,0.000000,0.000076,0.000000,1,0,0.000000,0.000000,0.000000
2582,21,1,1,1,1,1,0,1,0.000000,0.000000,0.000000,0.000076,0.000000,1,0,0.000000,0.000000,0.000000
2583,21,1,1,1,1,1,0,1,0.000000,0.000000,0.000000,0.000076,0.000000,1,0,0.000000,0.000000,0.000000
2584,21,1,1,1,1,1,0,1,0.000000,0.000000,0.000000,0.000076,0.000000,1,0,0.000000,0.000000,0.000000
2585,21,1,1,1,1,1,0,1,0.000000,0.000000,0.000000,0.000076,0.000000,1,0,0.000000,0.000000,0.000000
2586,21,1,1,1,1,1,0,1,0.000000,0.000000,0.000000,0.000076,0.000000,1,0,0.000000,0.000000,0.000000
2587,21,1,1,1,1,1,0,1,0.000000,0.000000,0.000000,0.000076,0.000000,1,0,0.000000,0.000000,0.000000
2588,21,1,1,1,1,1,0,1,0.000000,0.000000,0.000000,0.000076,0.000000,1,0,0.000000,0.000000,0.000000
2589,21,1,1,1,1,1,0,1,0.000000,0.000000,0.000000,0.000076,0.000000,1,0,0.000000,0.000000,0.000000
2590,21,1,1,1,1,1,0,1,0.000000,0.000000,0.000000,0.000076,0.000000,1,0,0.000000,0.000000,0.000000
2591,21,1,1,1,1,1,0,1,0.000000,0.000000,0.000000,0.000076,0.000000,1,0,0.000000,0.000000,0.000000
2592,21,1,1,1,1,1,0,1,0.000000,0.000000,0.000000,0.000076,0.000000,1,0,0.000000,0.000000,0.000000
2593,21,1,1,1,1,1,0,1,0.000000,0.000000,0.000000,0.000076,0.000000,1,0,0.000000,0.000000,0.000000
2594,21,1,1,1,1,1,0,1,0.000000,0.000000,0.000000,0.000076,0.000000,1,0,0.000000,0.000000,0.000000
2595,21,1,1,1,1,1,0,1,0.000000,0.000000,0.000000,0.000076,0.000000,1,0,0.000000,0.000000,0.000000
2596,21,1,1,1,1,1,0,1,0.000000,0.000000,0.000000,0.000076,0.000000,1,0,0.000000,0.000000,0.000000
2597,21,1,1,1,1,1,0,1,0.000000,0.000000,0.000000,0.000076,0.000000,1,0,0.000000,0.000000,0.000000
2598,21,1,1,1,1,1,0,1,0.000000,0.000000,0.000000,0.000076,0.000000,1,0,0.000000,0.000000,0.000000
2599,21,1,1,1,1,1,0,1,0.000000,0.000000,0.000000,0.000076,0.000000,1,0,0.000000,0.000000,0.000000
2600,21,1,1,1,1,1,0,1,0.000000,0.000000,0.000000,0.000076,0.000000,1,0,0.000000,0.000000,0.000000
2601,21,1,1,1,1,1,0,1,0.000000,0.000000,0.000000,0.000076,0.000000,1,0,0.000000,0.000000,0.000000
2602,21,1,1,1,1,1,0,1,0.000000,0.000000,0.000000,0.000076,0.000000,1,0,0.000000,0.000000,0.000000
2603,21,1,1,1,1,1,0,1,0.000000,0.000000,0.000000,0.000076,0.000000,1,0,0.000000,0.000000,0.000000
2604,21,1,1,1,1,1,0,1,0.000000,0.000000,0.000000,0.000076,0.000000,1,0,0.000000,0.000000,0.000000
2605,21,1,1,1,1,1,0,1,0.000000,0.000000,0.000000,0.000076,0.000000,1,0,0.000000,0.000000,0.000000
2606,21,1,1,1,1,1,0,1,0.000000,0.000000,0.000000,0.000076,0.000000,1,0,0.000000,0.000000,0.000000
2607,21,1,1,1,1,1,0,1,0.000000,0.000000,0.000000,0.000076,0.000000,1,0,0.000000,0.000000,0.000000
2608,21,1,1,1,1,1,0,1,0.000000,0.000000,0.000000,0.000076,0.000000,1,0,0.000000,0.000000,0.000000
2609,21,1,1,1,1,1,0,1,0.000000,0.000000,0.000000,0.000076,0.000000,1,0,0.000000,0.000000,0.000000
2610,21,1,1,1,1,1,0,1,0.000000,0.000000,0.000000,0.000076,0.000000,1,0,0.000000,0.000000,0.000000
2611,21,1,1,1,1,1,0,1,0.000000,0.000000,0.000000,0.000076,0.000000,1,0,0.000000,0.000000,0.000000
2612,21,1,1,1,1,1,0,1,0.000000,0.000000,0.000000,0.000076,0.000000,1,0,0.000000,0.000000,0.000000
2613,21,1,1,1,1,1,0,1,0.000000,0.000000,0.000000,0.000076,0.000000,1,0,0.000000,0.000000,0.000000
2614,21,1,1,1,1,1,0,1,0.000000,0.000000,0.000000,0.000076,0.000000,1,0,0.000000,0.000000,0.000000
2615,21,1,1,1,1,1,0,1,0.000000,0.000000,0.000000,0.000076,0.000000,1,0,0.000000,0.000000,0.000000
2616,21,1,1,1,1,1,0,1,0.000000,0.000000,0.000000,0.000076,0.000000,1,0,0.000000,0.000000,0.000000
2617,21,1,1,1,1,1,0,1,0.000000,0.000000,0.000000,0.000076,0.000000,1,0,0.000000,0.000000,0.000000
2618,21,1,1,1,1,1,0,1,0.000000,0.000000,0.000000,0.000076,0.000000,1,0,0.000000,0.000000,0.000000
2619,21,1,1,1,1,1,0,1,0.000000,0.000000,0.000000,0.000076,0.000000,1,0,0.000000,0.000000,0.000000
2620,21,1,1,1,1,1,0,1,0.000000,0.000000,0.000000,0.000076,0.000000,1,0,0.000000,0.000000,0.000000
2621,21,1,1,1,1,1,0,1,0.000000,0.000000,0.000000,0.000076,0.000000,1,0,0.000000,0.000000,0.000000
2622,21,1,1,1,1,1,0,1,0.000000,0.000000,0.000000,0.000076,0.000000,1,0,0.000000,0.000000,0.000000
2623,21,1,1,1,1,1,0,1,0.000000,0.000000,0.000000,0.000076,0.000000,1,0,0.000000,0.000000,0.000000
2624,21,1,1,1,1,1,0,1,0.000000,0.000000,0.000000,0.000076,0.000000,1,0,0.000000,0.000000,0.000000
2625,21,1,1,1,1,1,0,1,0.000000,0.000000,0.000000,0.000076,0.000000,1,0,0.000000,0.000000,0.000000
2626,21,1,1,1,1,1,0,1,0.000000,0.000000,0.000000,0.000076,0.000000,1,0,0.000000,0.000000,0.000000
2627,21,1,1,1,1,1,0,1,0.000000,0.000000,0.000000,0.000076,0.000000,1,0,0.000000,0.000000,0.000000
2628,21,1,1,1,1,1,0,1,0.000000,0.000000,0.000000,0.000076,0.000000,1,0,0.000000,0.000000,0.000000
2629,21,1,1,1,1,1,0,1,0.000000,0.000000,0.000000,0.000076,0.000000,1,0,0.000000,0.000000,0.000000
2630,21,1,1,1,1,1,0,1,0.000000,0.000000,0.000000,0.000076,0.000000,1,0,0.000000,0.000000,0.000000
2631,21,1,1,1,1,1,0,1,0.000000,0.000000,0.000000,0.000076,0.000000,1,0,0.000000,0.000000,0.000000
2632,21,1,1,1,1,1,0,1,0.000000,0.000000,0.000000,0.000076,0.000000,1,0,0.000000,0.000000,0.000000
2633,21,1,1,1,1,1,0,1,0.000000,0.000000,0.000000,0.000076,0.000000,1,0,0.000000,0.000000,0.000000
2634,21,1,1,1,1,1,0,1,0.000000,0.000000,0.000000,0.000076,0.000000,1,0,0.000000,0.000000,0.000000
2635,21,1,1,1,1,1,0,1,0.000000,0.000000,0.000000,0.000076,0.000000,1,0,0.000000,0.000000,0.000000
2636,21,1,1,1,1,1,0,1,0.000000,0.000000,0.000000,0.000076,0.000000,1,0,0.000000,0.000000,0.000000
2637,21,1,1,1,1,1,0,1,0.000000,0.000000,0.000000,0.000076,0.000000,1,0,0.000000,0.000000,0.000000
2638,21,1,1,1,1,1,0,1,0.000000,0.000000,0.000000,0.000076,0.000000,1,0,0.000000,0.000000,0.000000
2639,21,1,1,1,1,1,0,1,0.000000,0.000000,0.000000,0.000076,0.000000,1,0,0.000000,0.000000,0.000000
2640,21,1,1,1,1,1,0,1,0.000000,0.000000,0.000000,0.000076,0.000000,1,0,0.000000,0.000000,0.000000
2641,21,1,1,1,1,1,0,1,0.000000,0.000000,0.000000,0.000076,0.000000,1,0,0.000000,0.000000,0.000000
2642,21,1,1,1,1,1,0,1,0.000000,0.000000,0.000000,0.000076,0.000000,1,0,0.000000,0.000000,0.000000
2643,21,1,1,1,1,1,0,1,0.000000,0.000000,0.000000,0.000076,0.000000,1,0,0.000000,0.000000,0.000000
2644,21,1,1,1,1,1,0,1,0.000000,0.000000,0.000000,0.000076,0.000000,1,0,0.000000,0.000000,0.000000
2645,21,1,1,1,1,1,0,1,0.000000,0.000000,0.000000,0.000076,0.000000,1,0,0.000000,0.000000,0.000000
2646,21,1,1,1,1,1,0,1,0.000000,0.000000,0.000000,0.000076,0.000000,1,0,0.000000,0.000000,0.000000
2647,21,1,1,1,1,1,0,1,0.000000,0.000000,0.000000,0.000076,0.000000,1,0,0.000000,0.000000,0.000000
2648,21,1,1,1,1,1,0,1,0.000000,0.000000,0.000000,0.000076,0.000000,1,0,0.000000,0.000000,0.000000
2649,21,1,1,1,1,1,0,1,0.000000,0.000000,0.000000,0.000076,0.000000,1,0,0.000000,0.000000,0.000000
2650,21,1,1,1,1,1,0,1,0.000000,0.000000,0.000000,0.000076,0.000000,1,0,0.000000,0.000000,0.000000
2651,21,1,1,1,1,1,0,1,0.000000,0.000000,0.000000,0.000076,0.000000,1,0,0.000000,0.000000,0.000000
2652,21,1,1,1,1,1,0,1,0.000000,0.000000,0.000000,0.000076,0.000000,1,0,0.000000,0.000000,0.000000
2653,21,1,1,1,1,1,0,1,0.000000,0.000000,0.000000,0.000076,0.000000,1,0,0.000000,0.000000,0.000000
2654,21,1,1,1,1,1,0,1,0.000000,0.000000,0.000000,0.000076,0.000000,1,0,0.000000,0.000000,0.000000
2655,21,1,1,1,1,1,0,1,0.000000,0.000000,0.000000,0.000076,0.000000,1,0,0.000000,0.000000,0.000000
2656,21,1,1,1,1,1,0,1,0.000000,0.000000,0.000000,0.000076,0.000000,1,0,0.000000,0.000000,0.000000
2657,21,1,1,1,1,1,0,1,0.000000,0.000000,0.000000,0.000076,0.000000,1,0,0.000000,0.000000,0.000000
2658,21,1,1,1,1,1,0,1,0.000000,0.000000,0.000000,0.000076,0.000000,1,0,0.000000,0.000000,0.000000
2659,21,1,1,1,1,1,0,1,0.000000,0.000000,0.000000,0.000076,0.000000,1,0,0.000000,0.000000,0.000000
2660,21,1,1,1,1,1,0,1,0.000000,0.000000,0.000000,0.000076,0.000000,1,0,0.000000,0.000000,0.000000
2661,21,1,1,1,1,1,0,1,0.000000,0.000000,0.000000,0.000076,0.000000,1,0,0.000000,0.000000,0.000000
2662,21,1,1,1,1,1,0,1,0.000000,0.000000,0.000000,0.000076,0.000000,1,0,0.000000,0.000000,0.000000
2663,21,1,1,1,1,1,0,1,0.000000,0.000000,0.000000,0.000076,0.000000,1,0,0.000000,0.000000,0.000000
2664,21,1,1,1,1,1,0,1,0.000000,0.000000,0.000000,0.000076,0.000000,1,0,0.000000,0.000000,0.000000
2665,21,1,1,1,1,1,0,1,0.000000,0.000000,0.000000,0.000076,0.000000,1,0,0.000000,0.000000,0.000000
2666,21,1,1,1,1,1,0,1,0.000000,0.000000,0.000000,0.000076,0.000000,1,0,0.000000,0.000000,0.000000
2667,21,1,1,1,1,1,0,1,0.000000,0.000000,0.000000,0.000076,0.000000,1,0,0.000000,0.000000,0.000000
2668,21,1,1,1,1,1,0,1,0.000000,0.000000,0.000000,0.000076,0.000000,1,0,0.000000,0.000000,0.000000
2669,21,1,1,1,1,1,0,1,0.000000,0.000000,0.000000,0.000076,0.000000,1,0,0.000000,0.000000,0.000000
2670,21,1,1,1,1,1,0,1,0.000000,0.000000,0.000000,0.000076,0.000000,1,0,0.000000,0.000000,0.000000
2671,21,1,1,1,1,1,0,1,0.000000,0.000000,0.000000,0.000076,0.000000,1,0,0.000000,0.000000,0.000000
2672,21,1,1,1,1,1,0,1,0.000000,0.000000,0.000000,0.000076,0.000000,1,0,0.000000,0.000000,0.000000
2673,21,1,1,1,1,1,0,1,0.000000,0.000000,0.000000,0.000076,0.000000,1,0,0.000000,0.000000,0.000000
2674,21,1,1,1,1,1,0,1,0.000000,0.000000,0.000000,0.000076,0.000000,1,0,0.000000,0.000000,0.000000
2675,21,1,1,1,1,1,0,1,0.000000,0.000000,0.000000,0.000076,0.000000,1,0,0.000000,0.000000,0.000000
2676,21,1,1,1,1,1,0,1,0.000000,0.000000,0.000000,0.000076,0.000000,1,0,0.000000,0.000000,0.000000
2677,21,1,1,1,1,1,0,1,0.000000,0.000000,0.000000,0.000076,0.000000,1,0,0.000000,0.000000,0.000000
2678,21,1,1,1,1,1,0,1,0.000000,0.000000,0.000000,0.000076,0.000000,1,0,0.000000,0.000000,0.000000
2679,21,1,1,1,1,1,0,1,0.000000,0.000000,0.000000,0.000076,0.000000,1,0,0.000000,0.000000,0.000000
2680,21,1,1,1,1,1,0,1,0.000000,0.000000,0.000000,0.000076,0.000000,1,0,0.000000,0.000000,0.000000
2681,21,1,1,1,1,1,0,1,0.000000,0.000000,0.000000,0.000076,0.000000,1,0,0.000000,0.000000,0.000000
2682,21,1,1,1,1,1,0,1,0.000000,0.000000,0.000000,0.000076,0.000000,1,0,0.000000,0.000000,0.000000
2683,21,1,1,1,1,1,0,1,0.000000,0.000000,0.000000,0.000076,0.000000,1,0,0.000000,0.000000,0.000000
2684,21,1,1,1,1,1,0,1,0.000000,0.000000,0.000000,0.000076,0.000000,1,0,0.000000,0.000000,0.000000
2685,21,1,1,1,1,1,0,1,0.000000,0.000000,0.000000,0.000076,0.000000,1,0,0.000000,0.000000,0.000000
2686,21,1,1,1,1,1,0,1,0.000000,0.000000,0.000000,0.000076,0.000000,1,0,0.000000,0.000000,0.000000
2687,21,1,1,1,1,1,0,1,0.000000,0.000000,0.000000,0.000076,0.000000,1,0,0.000000,0.000000,0.000000
2688,21,1,1,1,1,1,0,1,0.000000,0.000000,0.000000,0.000076,0.000000,1,0,0.000000,0.000000,0.000000
2689,21,1,1,1,1,1,0,1,0.000000,0.000000,0.000000,0.000076,0.000000,1,0,0.000000,0.000000,0.000000
2690,21,1,1,1,1,1,0,1,0.000000,0.000000,0.000000,0.000076,0.000000,1,0,0.000000,0.000000,0.000000
2691,21,1,1,1,1,1,0,1,0.000000,0.000000,0.000000,0.000076,0.000000,1,0,0.000000,0.000000,0.000000
2692,21,1,1,1,1,1,0,1,0.000000,0.000000,0.000000,0.000076,0.000000,1,0,0.000000,0.000000,0.000000
2693,21,1,1,1,1,1,0,1,0.000000,0.000000,0.000000,0.000076,0.000000,1,0,0.000000,0.000000,0.000000
2694,21,1,1,1,1,1,0,1,0.000000,0.000000,0.000000,0.000076,0.000000,1,0,0.000000,0.000000,0.000000
2695,21,1,1,1,1,1,0,1,0.000000,0.000000,0.000000,0.000076,0.000000,1,0,0.000000,0.000000,0.000000
2696,21,1,1,1,1,1,0,1,0.000000,0.000000,0.000000,0.000076,0.000000,1,0,0.000000,0.000000,0.000000
2697,21,1,1,1,1,1,0,1,0.000000,0.000000,0.000000,0.000076,0.000000,1,0,0.000000,0.000000,0.000000
2698,21,1,1,1,1,1,0,1,0.000000,0.000000,0.000000,0.000076,0.000000,1,0,0.000000,0.000000,0.000000
2699,21,1,1,1,1,1,0,1,0.000000,0.000000,0.000000,0.000076,0.000000,1,0,0.000000,0.000000,0.000000
