frame,phase,rig_visible,dormant,updates,wheel_error,axle_error,spin_error,link_error,root_error,paint_error,body_visible,cosmetic_collision
1530,9,1,0,856,0.000000,0.000001,0.000001,0.000000,0.000000,0.000000,0,0
1531,9,1,0,857,0.000000,0.000000,0.000002,0.000000,0.000000,0.000000,0,0
1532,9,1,0,858,0.000000,0.000002,0.000002,0.000000,0.000000,0.000000,0,0
1533,9,1,0,859,0.000000,0.000001,0.000000,0.000000,0.000000,0.000000,0,0
1534,9,1,0,860,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
1535,9,1,0,861,0.000000,0.000000,0.000001,0.000000,0.000000,0.000000,0,0
1536,9,1,0,862,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
1537,9,1,0,863,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
1538,9,1,0,864,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
1539,9,1,0,865,0.000000,0.000001,0.000001,0.000000,0.000000,0.000000,0,0
1540,9,1,0,866,0.000000,0.000001,0.000002,0.000000,0.000000,0.000000,0,0
1541,9,1,0,867,0.000000,0.000000,0.000001,0.000000,0.000000,0.000000,0,0
1542,9,1,0,868,0.000000,0.000000,0.000001,0.000000,0.000000,0.000000,0,0
1543,9,1,0,869,0.000000,0.000000,0.000001,0.000000,0.000000,0.000000,0,0
1544,9,1,0,870,0.000000,0.000001,0.000001,0.000000,0.000000,0.000000,0,0
1545,9,1,0,871,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
1546,9,1,0,872,0.000000,0.000001,0.000000,0.000000,0.000000,0.000000,0,0
1547,9,1,0,873,0.000000,0.000000,0.000001,0.000000,0.000000,0.000000,0,0
1548,9,1,0,874,0.000000,0.000000,0.000001,0.000000,0.000000,0.000000,0,0
1549,9,1,0,875,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
1550,9,1,0,876,0.000000,0.000000,0.000001,0.000000,0.000000,0.000000,0,0
1551,9,1,0,877,0.000000,0.000000,0.000001,0.000000,0.000000,0.000000,0,0
1552,9,1,0,878,0.000000,0.000000,0.000001,0.000000,0.000000,0.000000,0,0
1553,9,1,0,879,0.000000,0.000000,0.000001,0.000000,0.000000,0.000000,0,0
1554,9,1,0,880,0.000000,0.000000,0.000001,0.000000,0.000000,0.000000,0,0
1555,9,1,0,881,0.000000,0.000001,0.000001,0.000000,0.000000,0.000000,0,0
1556,9,1,0,882,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
1557,9,1,0,883,0.000000,0.000000,0.000001,0.000000,0.000000,0.000000,0,0
1558,9,1,0,884,0.000000,0.000001,0.000002,0.000000,0.000000,0.000000,0,0
1559,9,1,0,885,0.000000,0.000000,0.000001,0.000000,0.000000,0.000000,0,0
1560,9,1,0,886,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
1561,9,1,0,887,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
1562,9,1,0,888,0.000000,0.000001,0.000001,0.000000,0.000000,0.000000,0,0
1563,9,1,0,889,0.000000,0.000000,0.000001,0.000000,0.000000,0.000000,0,0
1564,9,1,0,890,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
1565,9,1,0,891,0.000000,0.000000,0.000001,0.000000,0.000000,0.000000,0,0
1566,9,1,0,892,0.000000,0.000000,0.000001,0.000000,0.000000,0.000000,0,0
1567,9,1,0,893,0.000000,0.000000,0.000001,0.000000,0.000000,0.000000,0,0
1568,9,1,0,894,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
1569,9,1,0,895,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
1570,9,1,0,896,0.000000,0.000000,0.000001,0.000000,0.000000,0.000000,0,0
1571,9,1,0,897,0.000000,0.000001,0.000001,0.000000,0.000000,0.000000,0,0
1572,9,1,0,898,0.000000,0.000000,0.000001,0.000000,0.000000,0.000000,0,0
1573,9,1,0,899,0.000000,0.000000,0.000001,0.000000,0.000000,0.000000,0,0
1574,9,1,0,900,0.000000,0.000000,0.000001,0.000000,0.000000,0.000000,0,0
1575,9,1,0,901,0.000000,0.000000,0.000001,0.000000,0.000000,0.000000,0,0
1576,9,1,0,902,0.000000,0.000000,0.000001,0.000000,0.000000,0.000000,0,0
1577,9,1,0,903,0.000000,0.000000,0.000001,0.000000,0.000000,0.000000,0,0
1578,9,1,0,904,0.000000,0.000000,0.000001,0.000000,0.000000,0.000000,0,0
1579,9,1,0,905,0.000000,0.000000,0.000001,0.000000,0.000000,0.000000,0,0
1580,9,1,0,906,0.000000,0.000000,0.000001,0.000000,0.000000,0.000000,0,0
1581,9,1,0,907,0.000000,0.000000,0.000001,0.000000,0.000000,0.000000,0,0
1582,9,1,0,908,0.000000,0.000000,0.000001,0.000000,0.000000,0.000000,0,0
1583,9,1,0,909,0.000000,0.000000,0.000001,0.000000,0.000000,0.000000,0,0
1584,9,1,0,910,0.000000,0.000000,0.000001,0.000000,0.000000,0.000000,0,0
1585,9,1,0,911,0.000000,0.000000,0.000001,0.000000,0.000000,0.000000,0,0
1586,9,1,0,912,0.000000,0.000000,0.000001,0.000000,0.000000,0.000000,0,0
1587,9,1,0,913,0.000000,0.000000,0.000001,0.000000,0.000000,0.000000,0,0
1588,9,1,0,914,0.000000,0.000000,0.000001,0.000000,0.000000,0.000000,0,0
1589,9,1,0,915,0.000000,0.000000,0.000001,0.000000,0.000000,0.000000,0,0
1590,9,1,0,916,0.000000,0.000000,0.000001,0.000000,0.000000,0.000000,0,0
1591,9,1,0,917,0.000000,0.000000,0.000001,0.000000,0.000000,0.000000,0,0
1592,9,1,0,918,0.000000,0.000000,0.000001,0.000000,0.000000,0.000000,0,0
1593,9,1,0,919,0.000000,0.000000,0.000001,0.000000,0.000000,0.000000,0,0
1594,9,1,0,920,0.000000,0.000000,0.000001,0.000000,0.000000,0.000000,0,0
1595,9,1,0,921,0.000000,0.000000,0.000001,0.000000,0.000000,0.000000,0,0
1596,9,1,0,922,0.000000,0.000000,0.000001,0.000000,0.000000,0.000000,0,0
1597,9,1,0,923,0.000000,0.000000,0.000001,0.000000,0.000000,0.000000,0,0
1598,9,1,0,924,0.000000,0.000000,0.000001,0.000000,0.000000,0.000000,0,0
1599,9,1,0,925,0.000000,0.000000,0.000001,0.000000,0.000000,0.000000,0,0
1600,9,1,0,926,0.000000,0.000000,0.000001,0.000000,0.000000,0.000000,0,0
1601,9,1,0,927,0.000000,0.000000,0.000001,0.000000,0.000000,0.000000,0,0
1602,9,1,0,928,0.000000,0.000000,0.000001,0.000000,0.000000,0.000000,0,0
1603,9,1,0,929,0.000000,0.000000,0.000001,0.000000,0.000000,0.000000,0,0
1604,9,1,0,930,0.000000,0.000000,0.000001,0.000000,0.000000,0.000000,0,0
1605,9,1,0,931,0.000000,0.000000,0.000001,0.000000,0.000000,0.000000,0,0
1606,9,1,0,932,0.000000,0.000000,0.000001,0.000000,0.000000,0.000000,0,0
1607,10,1,0,933,0.000000,0.000000,0.000001,0.000000,0.000000,0.000000,0,0
1608,10,1,0,934,0.000000,0.000000,0.000001,0.000000,0.000000,0.000000,0,0
1609,10,1,0,935,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
1610,10,1,0,936,0.000000,0.000001,0.000002,0.000000,0.000000,0.000000,0,0
1611,10,1,0,937,0.000000,0.000001,0.000002,0.000000,0.000000,0.000000,0,0
1612,10,1,0,938,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
1613,10,1,0,939,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
1614,10,1,0,940,0.000000,0.000000,0.000001,0.000000,0.000000,0.000000,0,0
1615,10,1,0,941,0.000000,0.000001,0.000001,0.000000,0.000000,0.000000,0,0
1616,10,1,0,942,0.000000,0.000001,0.000002,0.000000,0.000000,0.000000,0,0
1617,10,1,0,943,0.000000,0.000002,0.000001,0.000000,0.000000,0.000000,0,0
1618,10,1,0,944,0.000000,0.000000,0.000001,0.000000,0.000000,0.000000,0,0
1619,10,1,0,945,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
1620,10,1,0,946,0.000000,0.000000,0.000001,0.000000,0.000000,0.000000,0,0
1621,10,1,0,947,0.000000,0.000001,0.000001,0.000000,0.000000,0.000000,0,0
1622,10,1,0,948,0.000000,0.000001,0.000002,0.000000,0.000000,0.000000,0,0
1623,10,1,0,949,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
1624,10,1,0,950,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
1625,10,1,0,951,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
1626,10,1,0,952,0.000000,0.000000,0.000001,0.000000,0.000000,0.000000,0,0
1627,10,1,0,953,0.000000,0.000002,0.000002,0.000000,0.000000,0.000000,0,0
1628,10,1,0,954,0.000000,0.000001,0.000001,0.000000,0.000000,0.000000,0,0
1629,10,1,0,955,0.000000,0.000001,0.000001,0.000000,0.000000,0.000000,0,0
1630,10,1,0,956,0.000000,0.000001,0.000002,0.000000,0.000000,0.000000,0,0
1631,10,1,0,957,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
1632,10,1,0,958,0.000000,0.000000,0.000001,0.000000,0.000000,0.000000,0,0
1633,10,1,0,959,0.000000,0.000000,0.000001,0.000000,0.000000,0.000000,0,0
1634,10,1,0,960,0.000000,0.000001,0.000002,0.000000,0.000000,0.000000,0,0
1635,10,1,0,961,0.000000,0.000000,0.000002,0.000000,0.000000,0.000000,0,0
1636,10,1,0,962,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
1637,10,1,0,963,0.000000,0.000001,0.000001,0.000000,0.000000,0.000000,0,0
1638,10,1,0,964,0.000000,0.000000,0.000001,0.000000,0.000000,0.000000,0,0
1639,10,1,0,965,0.000000,0.000001,0.000001,0.000000,0.000000,0.000000,0,0
1640,10,1,0,966,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
1641,10,1,0,967,0.000000,0.000001,0.000001,0.000000,0.000000,0.000000,0,0
1642,10,1,0,968,0.000000,0.000001,0.000001,0.000000,0.000000,0.000000,0,0
1643,10,1,0,969,0.000000,0.000001,0.000001,0.000000,0.000000,0.000000,0,0
1644,10,1,0,970,0.000000,0.000001,0.000001,0.000000,0.000000,0.000000,0,0
1645,10,1,0,971,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
1646,10,1,0,972,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
1647,10,1,0,973,0.000000,0.000000,0.000001,0.000000,0.000000,0.000000,0,0
1648,10,1,0,974,0.000000,0.000001,0.000001,0.000000,0.000000,0.000000,0,0
1649,10,1,0,975,0.000000,0.000001,0.000000,0.000000,0.000000,0.000000,0,0
1650,10,1,0,976,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
1651,10,1,0,977,0.000000,0.000001,0.000000,0.000000,0.000000,0.000000,0,0
1652,10,1,0,978,0.000000,0.000000,0.000001,0.000000,0.000000,0.000000,0,0
1653,10,1,0,979,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
1654,10,1,0,980,0.000000,0.000001,0.000000,0.000000,0.000000,0.000000,0,0
1655,10,1,0,981,0.000000,0.000001,0.000000,0.000000,0.000000,0.000000,0,0
1656,10,1,0,982,0.000000,0.000002,0.000000,0.000000,0.000000,0.000000,0,0
1657,10,1,0,983,0.000000,0.000001,0.000000,0.000000,0.000000,0.000000,0,0
1658,10,1,0,984,0.000000,0.000001,0.000000,0.000000,0.000000,0.000000,0,0
1659,10,1,0,985,0.000000,0.000000,0.000001,0.000000,0.000000,0.000000,0,0
1660,10,1,0,986,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
1661,10,1,0,987,0.000000,0.000001,0.000000,0.000000,0.000000,0.000000,0,0
1662,10,1,0,988,0.000000,0.000001,0.000000,0.000000,0.000000,0.000000,0,0
1663,10,1,0,989,0.000000,0.000001,0.000001,0.000000,0.000000,0.000000,0,0
1664,10,1,0,990,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
1665,10,1,0,991,0.000000,0.000001,0.000001,0.000000,0.000000,0.000000,0,0
1666,10,1,0,992,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
1667,10,1,0,993,0.000000,0.000000,0.000001,0.000000,0.000000,0.000000,0,0
1668,10,1,0,994,0.000000,0.000001,0.000002,0.000000,0.000000,0.000000,0,0
1669,10,1,0,995,0.000000,0.000000,0.000001,0.000000,0.000000,0.000000,0,0
1670,10,1,0,996,0.000000,0.000000,0.000001,0.000000,0.000000,0.000000,0,0
1671,10,1,0,997,0.000000,0.000000,0.000001,0.000000,0.000000,0.000000,0,0
1672,10,1,0,998,0.000000,0.000000,0.000003,0.000000,0.000000,0.000000,0,0
1673,10,1,0,999,0.000000,0.000002,0.000002,0.000000,0.000000,0.000000,0,0
1674,10,1,0,1000,0.000000,0.000000,0.000001,0.000000,0.000000,0.000000,0,0
1675,10,1,0,1001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
1676,10,1,0,1002,0.000000,0.000000,0.000002,0.000000,0.000000,0.000000,0,0
1677,10,1,0,1003,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
1678,10,1,0,1004,0.000000,0.000002,0.000002,0.000000,0.000000,0.000000,0,0
1679,10,1,0,1005,0.000000,0.000000,0.000001,0.000000,0.000000,0.000000,0,0
1680,10,1,0,1006,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
1681,10,1,0,1007,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
1682,10,1,0,1008,0.000000,0.000001,0.000001,0.000000,0.000000,0.000000,0,0
1683,10,1,0,1009,0.000000,0.000000,0.000001,0.000000,0.000000,0.000000,0,0
1684,10,1,0,1010,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
1685,10,1,0,1011,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
1686,10,1,0,1012,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
1687,10,1,0,1013,0.000000,0.000001,0.000000,0.000000,0.000000,0.000000,0,0
1688,10,1,0,1014,0.000000,0.000001,0.000000,0.000000,0.000000,0.000000,0,0
1689,10,1,0,1015,0.000000,0.000000,0.000001,0.000000,0.000000,0.000000,0,0
1690,10,1,0,1016,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
1691,10,1,0,1017,0.000000,0.000001,0.000000,0.000000,0.000000,0.000000,0,0
1692,10,1,0,1018,0.000000,0.000001,0.000000,0.000000,0.000000,0.000000,0,0
1693,10,1,0,1019,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
1694,10,1,0,1020,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
1695,10,1,0,1021,0.000000,0.000000,0.000001,0.000000,0.000000,0.000000,0,0
1696,10,1,0,1022,0.000000,0.000000,0.000001,0.000000,0.000000,0.000000,0,0
1697,10,1,0,1023,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
1698,10,1,0,1024,0.000000,0.000001,0.000002,0.000000,0.000000,0.000000,0,0
1699,10,1,0,1025,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
1700,10,1,0,1026,0.000000,0.000001,0.000002,0.000000,0.000000,0.000000,0,0
1701,10,1,0,1027,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
1702,10,1,0,1028,0.000000,0.000001,0.000002,0.000000,0.000000,0.000000,0,0
1703,10,1,0,1029,0.000000,0.000001,0.000002,0.000000,0.000000,0.000000,0,0
1704,10,1,0,1030,0.000000,0.000001,0.000002,0.000000,0.000000,0.000000,0,0
1705,10,1,0,1031,0.000000,0.000000,0.000002,0.000000,0.000000,0.000000,0,0
1706,10,1,0,1032,0.000000,0.000001,0.000001,0.000000,0.000000,0.000000,0,0
1707,10,1,0,1033,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
1708,10,1,0,1034,0.000000,0.000000,0.000001,0.000000,0.000000,0.000000,0,0
1709,10,1,0,1035,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
1710,10,1,0,1036,0.000000,0.000000,0.000001,0.000000,0.000000,0.000000,0,0
1711,10,1,0,1037,0.000000,0.000001,0.000000,0.000000,0.000000,0.000000,0,0
1712,10,1,0,1038,0.000000,0.000001,0.000001,0.000000,0.000000,0.000000,0,0
1713,10,1,0,1039,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
1714,10,1,0,1040,0.000000,0.000000,0.000001,0.000000,0.000000,0.000000,0,0
1715,10,1,0,1041,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
1716,10,1,0,1042,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
1717,10,1,0,1043,0.000000,0.000001,0.000001,0.000000,0.000000,0.000000,0,0
1718,10,1,0,1044,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
1719,10,1,0,1045,0.000000,0.000001,0.000001,0.000000,0.000000,0.000000,0,0
1720,10,1,0,1046,0.000000,0.000000,0.000001,0.000000,0.000000,0.000000,0,0
1721,10,1,0,1047,0.000000,0.000001,0.000002,0.000000,0.000000,0.000000,0,0
1722,10,1,0,1048,0.000000,0.000000,0.000001,0.000000,0.000000,0.000000,0,0
1723,10,1,0,1049,0.000000,0.000001,0.000001,0.000000,0.000000,0.000000,0,0
1724,10,1,0,1050,0.000000,0.000002,0.000001,0.000000,0.000000,0.000000,0,0
1725,10,1,0,1051,0.000000,0.000000,0.000001,0.000000,0.000000,0.000000,0,0
1726,10,1,0,1052,0.000000,0.000000,0.000001,0.000000,0.000000,0.000000,0,0
1727,10,1,0,1053,0.000000,0.000002,0.000001,0.000000,0.000000,0.000000,0,0
1728,10,1,0,1054,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
1729,10,1,0,1055,0.000000,0.000000,0.000001,0.000000,0.000000,0.000000,0,0
1730,10,1,0,1056,0.000000,0.000000,0.000001,0.000000,0.000000,0.000000,0,0
1731,10,1,0,1057,0.000000,0.000000,0.000001,0.000000,0.000000,0.000000,0,0
1732,10,1,0,1058,0.000000,0.000001,0.000000,0.000000,0.000000,0.000000,0,0
1733,10,1,0,1059,0.000000,0.000001,0.000000,0.000000,0.000000,0.000000,0,0
1734,10,1,0,1060,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
1735,10,1,0,1061,0.000000,0.000002,0.000001,0.000000,0.000000,0.000000,0,0
1736,10,1,0,1062,0.000000,0.000000,0.000001,0.000000,0.000000,0.000000,0,0
1737,10,1,0,1063,0.000000,0.000000,0.000001,0.000000,0.000000,0.000000,0,0
1738,10,1,0,1064,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
1739,10,1,0,1065,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
1740,10,1,0,1066,0.000000,0.000000,0.000001,0.000000,0.000000,0.000000,0,0
1741,10,1,0,1067,0.000000,0.000001,0.000002,0.000000,0.000000,0.000000,0,0
1742,10,1,0,1068,0.000000,0.000001,0.000001,0.000000,0.000000,0.000000,0,0
1743,10,1,0,1069,0.000000,0.000000,0.000001,0.000000,0.000000,0.000000,0,0
1744,10,1,0,1070,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
1745,10,1,0,1071,0.000000,0.000001,0.000000,0.000000,0.000000,0.000000,0,0
1746,10,1,0,1072,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
1747,10,1,0,1073,0.000000,0.000001,0.000000,0.000000,0.000000,0.000000,0,0
1748,10,1,0,1074,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
1749,10,1,0,1075,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
1750,10,1,0,1076,0.000000,0.000001,0.000000,0.000000,0.000000,0.000000,0,0
1751,10,1,0,1077,0.000000,0.000001,0.000001,0.000000,0.000000,0.000000,0,0
1752,10,1,0,1078,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
1753,10,1,0,1079,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
1754,10,1,0,1080,0.000000,0.000001,0.000002,0.000000,0.000000,0.000000,0,0
1755,10,1,0,1081,0.000000,0.000001,0.000002,0.000000,0.000000,0.000000,0,0
1756,10,1,0,1082,0.000000,0.000001,0.000002,0.000000,0.000000,0.000000,0,0
1757,10,1,0,1083,0.000000,0.000002,0.000001,0.000000,0.000000,0.000000,0,0
1758,10,1,0,1084,0.000000,0.000001,0.000002,0.000000,0.000000,0.000000,0,0
1759,10,1,0,1085,0.000000,0.000001,0.000001,0.000000,0.000000,0.000000,0,0
1760,10,1,0,1086,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
1761,10,1,0,1087,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
1762,10,1,0,1088,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
1763,10,1,0,1089,0.000000,0.000002,0.000001,0.000000,0.000000,0.000000,0,0
1764,10,1,0,1090,0.000000,0.000000,0.000001,0.000000,0.000000,0.000000,0,0
1765,10,1,0,1091,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
1766,11,1,0,1092,0.000000,0.000000,0.000000,0.000000,0.000000,0.315271,0,0
