frame,time,phase,age,camera_pitch,barrel_pitch,sample_pitch,aim_weight,jump_weight,x,y,z,foot_x,foot_y,foot_z
1849,12.852070,11,0.385999,-30.000000,-30.000002,-30.000000,1.000000,0.000000,6000.000000,-311.809165,89.999985,19.839995,8.628270,6.132387
1850,12.864603,11,0.398532,-30.000000,-30.000002,-30.000000,1.000000,0.000000,6000.000000,-311.809165,89.999985,19.840930,8.628464,6.132387
1851,12.875618,11,0.409547,-30.000000,-30.000002,-30.000000,1.000000,0.000000,6000.000000,-311.809165,89.999985,19.841754,8.628628,6.132387
1852,12.885936,11,0.419866,-30.000000,-30.000002,-30.000000,1.000000,0.000000,6000.000000,-311.809165,89.999985,19.843338,8.629354,6.132387
1853,12.895932,11,0.429861,-30.000000,-30.000002,-30.000000,1.000000,0.000000,6000.000000,-311.809165,89.999985,19.844970,8.630124,6.132387
1854,12.906058,11,0.439987,-30.000000,-30.000002,-30.000000,1.000000,0.000000,6000.000000,-311.809165,89.999985,19.846633,8.630910,6.132387
1855,12.915829,11,0.449758,-30.000000,-30.000002,-30.000000,1.000000,0.000000,6000.000000,-311.809165,89.999985,19.848354,8.631591,6.132387
1856,12.925244,11,0.459173,-30.000000,-30.000002,-30.000000,1.000000,0.000000,6000.000000,-311.809165,89.999985,19.850099,8.632200,6.132387
1857,12.937467,11,0.471396,-30.000000,-30.000002,-30.000000,1.000000,0.000000,6000.000000,-311.809165,89.999985,19.852366,8.632986,6.132387
1858,12.949967,11,0.483897,-30.000000,-30.000002,-30.000000,1.000000,0.000000,6000.000000,-311.809165,89.999985,19.853904,8.634065,6.132387
1859,12.961694,11,0.495623,-30.000000,-30.000002,-30.000000,1.000000,0.000000,6000.000000,-311.809165,89.999985,19.854684,8.635331,6.132387
1860,12.972888,11,0.506817,-30.000000,-30.000002,-30.000000,1.000000,0.000000,6000.000000,-311.809165,89.999985,19.855420,8.636530,6.132387
1861,12.984151,11,0.518081,-30.000000,-30.000002,-30.000000,1.000000,0.000000,6000.000000,-311.809165,89.999985,19.856190,8.636160,6.132387
1862,12.995647,11,0.529576,-30.000000,-30.000002,-30.000000,1.000000,0.000000,6000.000000,-311.809165,89.999985,19.856986,8.634928,6.132387
