frame,wall_seconds,wall_delta_ms,sim_delta_ms,phase,x,y,z,visible_cells,loaded_cells,used_physical_bytes,health,ammo,pressure,safety_holds
1009,2.271348232,12.827003,11.755839,1,0.368,-67.754,90.000,15,15,3004575744,93.000,59,20.000,2
1010,2.283531240,12.183008,12.799003,1,0.371,-74.409,90.000,15,15,3004575744,93.000,59,20.000,2
1011,2.295590986,12.059746,12.200068,1,0.373,-80.753,90.000,15,15,3004616704,93.000,59,20.000,2
1012,2.308020589,12.429603,12.051866,1,0.375,-87.020,90.000,15,15,3004653568,93.000,59,20.000,2
1013,2.320223649,12.203060,12.417564,1,0.375,-93.478,90.000,15,15,3004665856,93.000,59,20.000,2
1014,2.332184202,11.960553,12.193389,1,0.375,-99.818,90.000,15,15,3004706816,93.000,59,20.000,2
1015,2.343951911,11.767709,11.993264,1,0.375,-106.055,90.000,15,15,3004743680,93.000,59,20.000,2
1016,2.355957236,12.005325,11.723028,1,0.374,-112.151,90.000,15,15,3004747776,93.000,59,20.000,2
1017,2.366301394,10.344158,12.095757,1,0.372,-118.440,90.000,15,15,3004805120,93.000,59,20.000,2
1018,2.377125022,10.823628,10.304887,1,0.371,-123.799,90.000,15,15,3004837888,93.000,59,20.000,2
1019,2.387819938,10.694916,10.802828,1,0.370,-129.416,90.000,15,15,3004862464,93.000,59,20.000,2
1020,2.397921491,10.101553,10.745596,1,0.368,-135.004,90.000,15,15,3004915712,93.000,59,20.000,2
1021,2.407488402,9.566911,10.094133,1,0.366,-140.253,90.000,15,15,3004919808,93.000,59,20.000,2
1022,2.418061484,10.573082,9.551891,1,0.364,-145.220,90.000,15,15,3004964864,93.000,59,20.000,2
1023,2.428871303,10.809819,10.779337,1,0.362,-150.825,90.000,15,15,3005001728,93.000,59,20.000,2
1024,2.439310854,10.439551,10.746868,1,0.360,-156.414,90.000,15,15,3005001728,93.000,59,20.000,2
1025,2.450350727,11.039873,10.416489,1,0.357,-161.830,90.000,15,15,3005050880,93.000,59,20.000,2
1026,2.461304748,10.954021,11.017193,1,0.355,-167.559,90.000,15,15,3005050880,93.000,59,20.000,2
